10	69	0.358799
10	90	0.616658
10	105	0.34076
10	130	0.625066
10	146	0.0422943
10	161	0.469196
10	259	0.511736
10	268	0.824717
10	269	0.125433
10	409	0.600752
10	846	0.619828
10	970	0.465208
11	12	0.55122
11	140	0.2486
11	517	0.97951
11	897	0.98495
12	26	0.955351
12	272	0.864778
12	396	0.519583
12	548	0.658972
12	574	0.930209
12	779	0.24393
13	14	0.950469
13	25	0.701263
13	41	0.835848
13	62	0.0191127
13	63	0.399611
13	66	0.0602602
13	74	0.596577
13	82	0.41842
13	161	0.524536
13	194	0.877993
13	261	0.100888
13	335	0.104943
13	427	0.00949898
13	453	0.177228
13	461	0.695138
13	541	0.985807
13	557	0.807599
13	769	0.0617388
14	16	0.642973
14	45	0.766669
14	141	0.752213
14	194	0.928035
14	286	0.339736
14	368	0.929328
14	398	0.754691
14	400	0.616155
14	528	0.333614
15	45	0.202771
15	261	0.385187
15	288	0.156948
15	331	0.00790429
15	395	0.35946
15	485	0.801566
15	590	0.556356
16	24	0.239921
16	72	0.959378
16	516	0.688055
16	587	0.816031
16	654	0.895087
17	18	0.574416
17	33	0.615802
17	34	0.565394
17	49	0.375338
17	77	0.808354
17	146	0.0473385
17	274	0.867617
17	306	0.866506
17	329	0.427737
17	355	0.296522
17	403	0.595587
17	769	0.855155
17	945	0.357102
18	40	0.225879
18	86	0.622984
18	87	0.919205
18	514	0.60044
18	854	0.0704878
19	52	0.817654
19	99	0.751884
19	136	0.581691
19	211	0.259999
19	259	0.965373
19	536	0.695781
19	635	0.66716
19	660	0.691986
19	787	0.90566
20	52	0.509726
20	146	0.435608
20	351	0.179523
20	658	0.690668
21	29	0.254868
21	53	0.985695
21	125	0.873184
21	290	0.376657
21	535	0.0418597
22	34	0.797589
22	36	0.109771
22	49	0.917909
22	85	0.619546
22	94	0.865932
22	158	0.709752
22	181	0.775832
22	182	0.560037
22	262	0.467733
22	320	0.768239
23	55	0.270338
23	59	0.820147
23	91	0.477224
23	104	0.0380772
23	165	0.837209
23	181	0.291256
23	307	0.72198
24	210	0.202814
24	728	0.307976
25	26	0.197436
25	65	0.420536
25	269	0.183529
25	333	0.952451
25	346	0.929845
25	657	0.462122
26	38	0.291317
26	65	0.701616
26	153	0.586578
26	154	0.61104
26	217	0.307664
26	218	0.985308
26	506	0.928311
26	512	0.312824
26	573	0.00344902
26	774	0.210404
26	970	0.18718
27	29	0.760848
27	91	0.629898
27	155	0.896113
27	385	0.66571
27	537	0.566925
28	29	0.296666
28	52	0.49126
28	659	0.777632
28	794	0.0447971
29	108	0.661647
29	115	0.247313
29	223	0.850003
29	318	0.570971
29	393	0.609353
29	517	0.104303
29	541	0.440152
29	684	0.468612
30	152	0.727516
30	198	0.789862
30	222	0.0935984
30	280	0.0427848
30	574	0.463802
31	91	0.197662
31	199	0.769939
31	271	0.0997586
31	672	0.157966
32	208	0.0398472
32	562	0.901292
33	47	0.229786
33	49	0.171771
33	50	0.89262
33	57	0.403242
33	65	0.516386
33	76	0.0244075
33	193	0.411402
33	257	0.577164
33	265	0.466231
33	293	0.0384384
33	295	0.566766
33	305	0.905439
33	521	0.733186
33	547	0.596442
33	817	0.964267
34	36	0.199632
34	40	0.482972
34	44	0.422748
34	50	0.0715623
34	289	0.0990378
34	298	0.872908
34	530	0.313746
34	549	0.708186
34	620	0.918342
34	770	0.584727
35	67	0.353223
35	259	0.268688
35	295	0.0371347
35	427	0.0342345
35	770	0.412484
36	40	0.455953
36	114	0.48979
36	123	0.357912
36	183	0.550173
36	266	0.761284
36	364	0.729253
37	53	0.120436
37	55	0.585766
37	85	0.416728
37	245	0.989575
37	253	0.782974
37	499	0.356598
37	573	0.0894589
37	613	0.354678
37	679	0.605603
38	125	0.549617
38	130	0.0609509
38	133	0.244267
38	299	0.119519
38	370	0.305884
39	40	0.638548
39	57	0.0261991
39	85	0.188841
39	100	0.714892
39	375	0.244667
39	501	0.688422
39	542	0.419707
39	579	0.619859
39	625	0.75539
39	967	0.248057
40	167	0.0820278
40	183	0.0563169
40	343	0.828076
40	524	0.452606
40	821	0.441329
41	43	0.217045
41	45	0.587898
41	149	0.630902
41	258	0.69991
42	46	0.235326
42	185	0.231144
42	302	0.314911
42	548	0.556919
42	642	0.687433
43	235	0.237579
43	378	0.979716
43	425	0.164611
43	889	0.707258
43	911	0.13852
44	274	0.128147
44	524	0.658962
44	548	0.438111
44	657	0.13224
45	170	0.155718
45	190	0.299576
45	198	0.618485
45	522	0.405951
45	586	0.156543
45	748	0.125922
45	813	0.500114
45	925	0.929169
46	174	0.594286
46	178	0.0489359
46	198	0.620529
46	206	0.476553
46	422	0.693373
47	100	0.932596
47	359	0.951775
47	573	0.531035
48	185	0.0124152
48	460	0.601169
48	845	0.652392
48	883	0.00205402
49	55	0.538192
49	89	0.665041
49	148	0.134117
49	277	0.774234
49	429	0.974012
49	561	0.293072
50	51	0.512078
50	86	0.648157
50	322	0.211012
51	87	0.318154
51	97	0.358671
51	161	0.0629987
51	175	0.1193
51	241	0.616333
51	567	0.0510006
51	770	0.675979
52	112	0.756962
52	178	0.488883
52	292	0.593703
52	307	0.0323179
52	520	0.300085
52	580	0.376874
52	994	0.533966
53	181	0.736566
53	247	0.977711
53	354	0.505361
53	517	0.705529
54	182	0.64217
54	218	0.566857
54	287	0.0948837
55	85	0.350718
55	303	0.0926482
55	995	0.99583
56	85	0.447699
56	627	0.0355574
57	91	0.0904497
57	181	0.994728
57	233	0.710035
57	250	0.639445
57	281	0.900138
57	285	0.645291
57	345	0.680752
57	491	0.392556
57	570	0.807066
57	617	0.414792
57	701	0.392409
57	829	0.962635
58	197	0.449166
58	266	0.934051
58	573	0.527158
58	618	0.695584
58	650	0.0846148
59	89	0.297829
59	284	0.899899
59	503	0.868501
60	310	0.179388
61	95	0.229293
61	111	0.455813
62	150	0.590929
62	593	0.493349
62	665	0.901868
62	926	0.706965
63	448	0.777915
64	574	0.685994
64	919	0.309322
65	71	0.216138
65	97	0.327242
65	100	0.76271
65	105	0.879589
65	129	0.433854
65	141	0.709061
65	148	0.110037
65	195	0.892164
65	231	0.549788
65	346	0.0891285
65	390	0.870667
65	518	0.0501903
65	593	0.897894
65	645	0.566058
65	853	0.595984
66	68	0.863315
66	196	0.100881
66	226	0.0571138
66	372	0.480853
66	401	0.562239
66	604	0.975377
66	994	0.881565
67	99	0.350336
67	139	0.0483924
67	331	0.420611
67	514	0.718789
67	516	0.967605
67	558	0.882917
67	619	0.993682
68	69	0.740132
68	84	0.571763
68	100	0.7086
68	216	0.844774
68	597	0.380649
68	866	0.891622
68	878	0.0299027
69	81	0.646356
69	115	0.898692
69	206	0.5918
69	243	0.83739
69	257	0.848992
69	449	0.471903
69	487	0.0957432
69	513	0.670511
69	610	0.596852
69	742	0.707451
69	925	0.561738
70	149	0.0587276
70	321	0.110063
70	328	0.944168
70	516	0.0309121
70	758	0.827444
71	72	0.506186
71	120	0.498164
71	195	0.0981475
71	579	0.623603
71	737	0.0671059
72	357	0.888351
72	587	0.440633
73	88	0.0755793
73	89	0.22896
73	141	0.0149784
73	143	0.290846
73	155	0.526755
73	330	0.37579
73	364	0.0975355
73	577	0.491902
73	633	0.34851
73	717	0.787145
73	913	0.323844
74	84	0.0157799
74	140	0.307633
74	202	0.77923
74	458	0.499747
75	91	0.829618
75	211	0.142338
75	399	0.284829
75	764	0.767787
76	108	0.0244186
76	264	0.563092
76	461	0.491331
76	588	0.199317
77	266	0.806725
77	417	0.0398164
77	525	0.883521
77	653	0.0630445
77	710	0.86801
78	238	0.198222
78	522	0.330459
79	143	0.0354765
79	323	0.147637
79	611	0.591833
79	653	0.520977
80	219	0.226288
80	606	0.521703
81	91	0.49573
81	101	0.856488
81	322	0.145984
81	513	0.432778
81	838	0.820886
82	147	0.212261
82	257	0.551495
82	530	0.868591
82	842	0.729309
83	113	0.594715
83	163	0.229042
83	243	0.53522
83	339	0.264308
84	194	0.654986
84	524	0.631218
84	659	0.214061
85	86	0.530219
85	165	0.831457
85	209	0.925584
85	213	0.0617543
85	468	0.164416
85	469	0.979341
85	533	0.0430476
85	537	0.118596
85	577	0.607009
85	581	0.99084
85	605	0.5879
85	727	0.794772
85	917	0.258364
86	145	0.982282
86	146	0.514835
86	147	0.245155
86	198	0.523628
86	214	0.615842
87	241	0.0140448
87	329	0.113705
87	351	0.882173
87	370	0.80832
87	375	0.604965
88	152	0.130321
88	243	0.557973
89	114	0.416075
89	121	0.913797
89	183	0.137004
89	186	0.764848
89	317	0.473457
89	729	0.372081
89	763	0.845748
90	194	0.584131
90	330	0.157166
90	580	0.310995
90	596	0.614935
91	139	0.743135
91	214	0.146965
91	251	0.938841
91	285	0.317945
91	602	0.858161
91	857	0.897773
92	123	0.487935
92	284	0.11802
92	348	0.473018
92	593	0.976448
93	117	0.820933
93	601	0.837122
93	618	0.487686
93	759	0.608613
93	793	0.415792
94	526	0.306494
94	733	0.911285
95	117	0.970466
95	733	0.619299
95	857	0.940951
97	99	0.0759831
97	225	0.494679
97	226	0.980859
97	300	0.726955
97	305	0.624681
97	337	0.576813
97	703	0.560308
98	162	0.036144
98	220	0.629098
98	402	0.976067
98	612	0.612966
98	710	0.775218
99	209	0.736186
99	226	0.692094
99	323	0.545644
99	324	0.856574
99	513	0.874135
100	104	0.0560465
100	226	0.725422
100	244	0.852397
100	290	0.597734
100	294	0.0521654
100	620	0.0644767
101	117	0.777366
101	366	0.566195
101	549	0.268936
101	647	0.199942
101	677	0.755411
101	929	0.0163572
102	166	0.00198165
102	232	0.966699
102	518	0.0600426
103	148	0.643409
103	309	0.373662
103	644	0.13148
104	328	0.365933
105	141	0.4384
105	165	0.69749
105	233	0.0536216
105	345	0.0765197
105	365	0.0541256
105	552	0.857888
105	581	0.714617
105	621	0.330145
105	677	0.651866
106	201	0.836968
106	237	0.976593
107	124	0.266227
107	172	0.208201
108	112	0.351338
108	228	0.0469756
109	362	0.372343
109	377	0.35894
109	633	0.946192
110	585	0.231202
111	582	0.914925
111	611	0.5904
113	673	0.521278
113	753	0.223402
113	817	0.429204
113	865	0.694808
114	129	0.510391
114	321	0.00812709
114	377	0.776073
114	698	0.866466
114	865	0.943797
115	245	0.142758
115	355	0.207662
115	947	0.819022
116	120	0.703323
116	180	0.538443
116	995	0.308122
117	369	0.559344
117	613	0.783838
118	146	0.924128
118	339	0.927976
118	574	0.755323
119	613	0.247495
121	125	0.498296
121	309	0.414742
121	373	0.339092
121	377	0.357903
121	607	0.301932
121	1019	0.939032
122	226	0.80053
122	235	0.447992
122	313	0.576045
122	345	0.364319
122	384	0.481894
122	563	0.73364
123	489	0.498302
123	532	0.543605
124	403	0.63248
124	588	0.0405816
124	620	0.840366
126	229	0.553547
126	318	0.628206
126	397	0.290906
126	574	0.23807
126	625	0.406311
127	204	0.299817
127	271	0.583569
127	590	0.585835
129	161	0.607481
129	169	0.934905
129	195	0.409223
129	249	0.636365
129	257	0.477928
129	284	0.753466
129	289	0.44024
129	482	0.295257
129	545	0.42446
129	641	0.268775
129	649	0.454708
129	777	0.00751552
129	917	0.783377
129	995	0.710857
130	132	0.943521
130	138	0.117547
130	177	0.952937
130	266	0.223384
130	329	0.737894
130	914	0.202119
131	139	0.409077
131	144	0.949961
131	387	0.754944
131	395	0.20971
131	401	0.18093
131	515	0.545625
131	658	0.303122
132	139	0.296501
132	144	0.846238
132	236	0.547147
132	392	0.45893
132	514	0.773062
132	524	0.825858
133	134	0.671559
133	166	0.147687
133	169	0.956372
133	305	0.606818
133	390	0.484245
133	467	0.460814
133	645	0.216985
133	951	0.536818
134	198	0.290521
134	329	0.995085
134	422	0.828422
134	545	0.628945
134	658	0.238136
135	335	0.749572
135	584	0.921442
136	152	0.519242
136	165	0.610894
136	903	0.597958
137	169	0.979318
137	202	0.810167
137	641	0.109182
137	649	0.471726
137	715	0.385335
138	185	0.764284
138	186	0.855566
138	188	0.899823
138	226	0.146285
138	399	0.287824
138	732	0.441309
139	185	0.588748
139	204	0.860381
139	236	0.0734941
139	771	0.466546
140	396	0.942186
140	452	0.879763
140	664	0.764432
141	157	0.233375
141	390	0.345096
141	651	0.145396
142	222	0.220518
143	199	0.885508
143	329	0.93194
143	519	0.316307
144	415	0.0440489
144	430	0.391936
144	494	0.415859
145	149	0.392246
145	153	0.551762
145	193	0.685656
145	273	0.650256
145	412	0.964692
145	414	0.477662
146	150	0.233556
146	155	0.747765
146	209	0.328147
146	390	0.690943
146	436	0.257751
146	657	0.0879473
146	723	0.315703
146	729	0.482901
146	730	0.951745
147	159	0.14728
147	180	0.820661
147	404	0.837106
147	407	0.945427
147	535	0.138895
148	282	0.710244
148	311	0.156039
148	516	0.321313
149	150	0.863539
149	206	0.794581
149	247	0.991986
149	402	0.930233
149	998	0.670622
150	154	0.470237
150	287	0.531862
150	478	0.510946
150	663	0.894235
150	838	0.729708
150	917	0.55499
151	167	0.254185
151	399	0.412701
151	403	0.347804
152	286	0.63891
153	349	0.439976
153	403	0.520623
153	538	0.339286
153	666	0.689704
153	924	0.54625
154	201	0.721823
154	418	0.0901963
154	420	0.653235
154	526	0.716276
154	770	0.166152
155	499	0.255516
156	220	0.347246
156	284	0.0504024
157	389	0.646684
157	563	0.222718
157	669	0.491099
158	513	0.17163
158	606	0.435607
158	796	0.236363
159	178	0.960969
159	287	0.319108
159	416	0.58168
159	645	0.457405
159	779	0.93485
161	167	0.405053
161	222	0.28436
161	260	0.0480308
161	392	0.293404
161	417	0.214117
161	419	0.806526
161	429	0.418474
161	490	0.784245
161	545	0.623143
161	561	0.792729
161	805	0.357598
161	807	0.571651
162	290	0.0492595
162	417	0.968823
162	610	0.527235
163	555	0.751598
163	932	0.00862363
164	169	0.0392913
164	265	0.22021
164	392	0.854277
165	647	0.381918
166	502	0.353373
166	677	0.667929
167	372	0.313152
169	430	0.247982
169	811	0.571417
170	389	0.383708
170	523	0.337485
170	673	0.572484
171	172	0.942688
171	493	0.547172
172	748	0.126291
173	234	0.954484
173	298	0.469604
173	396	0.414345
173	413	0.218848
173	521	0.637643
173	535	0.467753
173	709	0.182312
174	238	0.0930009
174	267	0.0673671
175	558	0.520492
175	895	0.686748
177	182	0.00199272
177	185	0.243688
177	186	0.714096
177	211	0.711712
177	443	0.659283
177	803	0.0755231
179	491	0.0114019
180	200	0.861554
180	241	0.271585
180	440	0.149795
180	603	0.636855
180	692	0.0023683
180	796	0.507245
181	661	0.869942
182	246	0.643111
183	291	0.520223
183	293	0.614571
183	755	0.759674
183	823	0.96041
185	266	0.0343055
185	317	0.855906
185	1002	0.432875
186	307	0.599285
186	571	0.0306427
186	572	0.651482
187	443	0.226023
188	539	0.338669
189	574	0.535764
189	839	0.455706
190	211	0.0548634
190	694	0.920631
191	227	0.00702404
191	239	0.529249
191	465	0.353071
192	871	0.867454
193	194	0.000631971
193	211	0.440105
193	460	0.314059
194	227	0.431633
194	262	0.59808
194	404	0.0321335
194	418	0.834137
194	707	0.249603
195	201	0.663293
195	483	0.339539
195	600	0.866269
195	994	0.524082
196	388	0.166816
196	389	0.617228
196	390	0.0292349
196	764	0.591485
197	217	0.791915
197	358	0.310998
197	454	0.0959126
197	709	0.920584
198	582	0.0757981
198	678	0.927511
198	707	0.877356
199	233	0.262426
199	587	0.898909
200	223	0.630389
201	577	0.169596
201	651	0.0291365
201	729	0.146113
202	387	0.878507
202	710	0.000757294
202	906	0.0253531
202	954	0.167793
203	459	0.673186
203	683	0.505254
203	705	0.975041
203	851	0.2125
203	953	0.735313
203	1001	0.7389
203	1011	0.255142
205	863	0.633264
207	363	0.156583
207	393	0.0760497
207	699	0.692076
209	215	0.878245
210	274	0.14051
210	373	0.477018
210	452	0.827495
210	924	0.892794
211	230	0.345265
211	413	0.437669
211	449	0.490297
211	515	0.0930208
211	719	0.0165552
211	724	0.36657
211	755	0.423949
211	983	0.139431
212	216	0.180801
212	224	0.299582
212	265	0.405509
212	539	0.460682
213	215	0.325136
213	757	0.534439
214	244	0.0271664
214	881	0.563043
215	599	0.939842
215	982	0.159248
216	403	0.649084
216	598	0.370249
216	904	0.669148
217	243	0.918848
217	409	0.114553
217	724	0.576011
217	729	0.38713
218	595	0.89725
218	669	0.468909
219	723	0.686439
219	737	0.451061
219	841	0.1955
220	480	0.48697
220	638	0.492004
221	345	0.0426603
222	384	0.266302
222	394	0.285227
222	862	0.939043
224	956	0.427406
225	229	0.711823
225	362	0.180166
225	417	0.501449
225	521	0.993774
225	675	0.279406
225	738	0.781192
225	929	0.762764
227	546	0.226457
227	643	0.936204
227	835	0.882682
228	252	0.349768
228	499	0.320768
228	618	0.164965
229	253	0.805793
229	369	0.903533
229	493	0.125347
231	365	0.860734
231	867	0.323588
233	505	0.989204
233	626	0.738783
234	457	0.925448
234	506	0.800547
236	747	0.450217
237	421	0.0562582
240	584	0.601209
241	657	0.393252
242	331	0.180612
242	341	0.305045
243	307	0.923695
243	472	0.429629
244	369	0.258454
244	497	0.815726
245	253	0.594649
245	325	0.669247
245	340	0.515771
247	499	0.663769
248	308	0.056434
248	756	0.482977
256	467	0.240939
257	261	0.405706
257	263	0.556348
257	265	0.478054
257	281	0.138364
257	289	0.0498584
257	833	0.0869166
258	261	0.292528
258	284	0.689086
258	321	0.219312
258	322	0.0874066
258	323	0.575761
258	578	0.758202
258	770	0.249894
258	771	0.386179
258	786	0.26384
258	817	0.227851
258	841	0.168385
259	273	0.607481
259	275	0.783721
259	489	0.710198
259	508	0.325085
259	911	0.527208
260	268	0.851723
260	282	0.7179
260	290	0.148344
260	341	0.726748
260	392	0.367702
260	649	0.880246
260	788	0.0277087
260	836	0.935621
261	262	0.0340171
261	269	0.323984
261	283	0.706307
261	295	0.067172
261	353	0.782175
261	357	0.997358
261	389	0.309326
261	419	0.979743
261	449	0.81456
261	461	0.752933
261	777	0.521641
261	831	0.628282
262	518	0.482604
262	528	0.488893
262	774	0.313973
262	1008	0.182706
263	270	0.513014
263	287	0.0777908
264	288	0.326764
264	328	0.500574
265	298	0.885363
265	301	0.745033
265	390	0.380331
265	399	0.210756
265	522	0.745179
265	537	0.236451
265	786	0.761504
265	793	0.987168
265	804	0.34356
266	270	0.628805
266	293	0.17303
266	560	0.760247
266	799	0.531567
266	802	0.608746
267	307	0.961277
267	324	0.311633
267	349	0.171359
267	590	0.232033
267	775	0.348299
267	788	0.883746
267	943	0.902151
268	322	0.333322
268	358	0.486026
268	813	0.375817
268	903	0.697201
269	281	0.417703
269	549	0.117731
269	868	0.153874
270	790	0.698159
271	272	0.192248
271	644	0.88054
272	800	0.874372
273	274	0.693666
273	282	0.665004
273	290	0.579235
273	306	0.641515
273	850	0.663302
273	913	0.18855
273	961	0.300619
274	514	0.853428
274	562	0.392203
275	300	0.198411
275	347	0.201201
275	369	0.581597
275	385	0.784351
275	439	0.676197
276	284	0.2521
276	288	0.819261
276	546	0.547262
276	770	0.353879
277	374	0.215738
277	433	0.837551
277	529	0.286662
277	671	0.604878
277	775	0.723175
279	287	0.648163
279	532	0.844865
279	775	0.869262
280	800	0.928027
280	918	0.239247
281	288	0.569293
281	305	0.118904
281	537	0.565991
281	553	0.367067
281	777	0.396811
281	905	0.476254
282	337	0.799385
282	393	0.389143
282	842	0.737
283	337	0.263523
283	779	0.00964252
283	785	0.439915
284	908	0.549899
285	543	0.0384882
286	405	0.679152
286	414	0.283338
288	607	0.765444
288	806	0.183557
288	822	0.475293
289	293	0.0432406
289	297	0.581648
289	305	0.802023
289	387	0.0606558
289	741	0.0778378
289	801	0.467017
290	292	0.21415
290	422	0.0678592
290	741	0.0375726
290	786	0.618975
291	319	0.667794
291	339	0.13589
291	585	0.6288
291	801	0.212759
291	803	0.218063
292	356	0.190258
292	411	0.672368
292	547	0.772626
293	453	0.82048
293	562	0.0241092
293	806	0.516268
293	902	0.0275087
294	306	0.997162
294	367	0.754454
294	872	0.349373
296	356	0.458869
296	381	0.662225
296	802	0.0402419
297	353	0.997055
297	387	0.515258
297	809	0.68085
297	818	0.463034
297	929	0.187106
298	318	0.545479
298	354	0.160748
298	411	0.77621
298	556	0.0772672
298	802	0.547252
298	804	0.270483
298	850	0.805968
299	400	0.594049
299	474	0.337005
299	555	0.335325
301	310	0.133101
301	365	0.628375
301	431	0.469296
301	929	0.204344
301	941	0.260589
302	837	0.576401
303	423	0.0358798
303	429	0.996056
304	508	0.159444
305	482	0.196606
305	673	0.429038
306	319	0.213138
306	410	0.808722
306	435	0.972426
306	554	0.271625
307	313	0.231618
307	347	0.142109
307	353	0.533722
308	546	0.764139
308	883	0.0606241
308	1010	0.252639
309	310	0.93526
309	317	0.0862875
309	337	0.697847
310	486	0.634211
310	775	0.751386
310	802	0.521404
313	329	0.498154
313	377	0.975042
314	913	0.940831
315	331	0.0896506
316	436	0.169039
317	322	0.721445
317	493	0.232502
318	633	0.29565
319	895	0.785158
321	453	0.466355
321	545	0.744994
321	782	0.184701
321	850	0.896849
321	873	0.918749
321	898	0.564342
322	324	0.126194
322	426	0.687377
322	707	0.947447
323	325	0.784496
323	355	0.339173
323	385	0.835745
323	387	0.706471
323	427	0.958533
323	455	0.519882
323	577	0.940887
323	843	0.57762
324	627	0.989297
324	930	0.82447
325	583	0.763473
325	609	0.937203
325	717	0.344514
325	837	0.0237216
326	333	0.22985
326	358	0.715829
326	942	0.366723
327	361	0.171065
329	385	0.513396
329	394	0.0746455
329	473	0.0404399
329	897	0.107033
331	347	0.402872
331	377	0.639418
332	396	0.688756
332	460	0.713287
332	523	0.0911573
333	357	0.000970652
333	427	0.811494
334	846	0.81645
336	972	0.503178
337	379	0.850235
337	449	0.253407
337	785	0.363819
338	457	0.297325
338	981	0.0504531
339	347	0.164845
341	834	0.424175
342	358	0.0753916
342	457	0.457509
342	608	0.0933948
342	628	0.882758
342	853	0.912541
343	352	0.23832
345	797	0.784355
346	605	0.231732
347	367	0.131319
347	475	0.205819
347	521	0.629337
347	859	0.0967101
348	432	0.572491
349	555	0.679528
349	925	0.588186
350	472	0.110489
351	858	0.958534
353	356	0.844059
353	359	0.0925643
353	394	0.923458
353	602	0.0991686
353	865	0.409645
353	885	0.381584
355	357	0.461065
355	451	0.355097
355	609	0.267166
355	805	0.541862
355	850	0.716417
356	620	0.950739
357	384	0.520684
357	805	0.717928
359	360	0.817219
359	487	0.462627
359	609	0.945263
360	488	0.634658
361	367	0.861696
361	578	0.443297
363	683	0.962149
364	393	0.808704
364	859	0.452543
365	495	0.652931
365	611	0.959713
365	881	0.67949
366	802	0.474931
366	878	0.833024
366	926	0.0181272
368	776	0.352727
369	753	0.484351
369	1023	0.724982
370	594	0.961588
370	882	0.173357
372	872	0.72336
373	625	0.735711
373	887	0.0210167
374	826	0.601331
378	436	0.789831
378	509	0.533946
379	491	0.935472
380	796	0.347561
385	395	0.366278
385	410	0.209188
385	418	0.0130562
385	464	0.679203
385	642	0.645324
385	847	0.672126
385	1009	0.605742
386	390	0.0874776
386	438	0.615117
387	393	0.808188
387	404	0.451811
387	417	0.438386
387	449	0.674473
387	841	0.928332
387	900	0.042268
388	396	0.887179
388	772	0.00580639
390	433	0.731057
390	486	0.199886
390	674	0.28612
390	712	0.259308
390	754	0.798301
391	394	0.817608
391	396	0.0737757
391	451	0.627341
391	632	0.0984851
391	659	0.840725
392	904	0.26258
392	950	0.628788
393	585	0.318755
393	777	0.945452
394	777	0.43043
395	407	0.90596
395	777	0.0825166
397	405	0.428678
397	421	0.517398
398	830	0.932733
399	421	0.837681
399	751	0.842991
399	800	0.0666107
399	925	0.566626
401	465	0.572708
401	505	0.914143
401	657	0.357936
401	697	0.425041
401	920	0.989416
403	409	0.00243301
403	451	0.496319
403	465	0.419393
403	791	0.45954
403	819	0.792559
403	899	0.95695
404	411	0.734627
404	438	0.0222398
406	817	0.0160465
407	769	0.0392574
408	414	0.273877
408	925	0.989739
409	469	0.0644614
409	537	0.567761
410	414	0.0491125
410	969	0.512784
411	668	0.528134
411	919	0.474651
413	415	0.66629
413	670	0.0202894
415	944	0.468433
417	419	0.0405438
417	421	0.174069
417	449	0.80945
417	900	0.981543
418	442	0.8531
418	467	0.267648
418	688	0.56596
418	691	0.268855
418	940	0.569483
418	985	0.980925
419	427	0.767434
419	469	0.971171
419	769	0.681269
420	934	0.669009
421	433	0.634129
421	485	0.679768
421	833	0.734713
421	966	0.841622
423	505	0.852406
424	430	0.0676695
424	435	0.127548
424	562	0.630906
426	937	0.721577
429	781	0.0203075
430	690	0.341442
431	937	0.9711
431	1001	0.749427
433	436	0.25514
433	898	0.744702
435	507	0.798269
436	513	0.927716
436	679	0.508603
436	932	0.297566
438	898	0.554664
438	950	0.0939765
441	443	0.439341
441	494	0.484534
443	831	0.373952
447	929	0.821241
448	575	0.653523
449	497	0.0324001
450	1010	0.176027
451	598	0.697053
453	641	0.0280329
453	645	0.0445741
453	725	0.840877
455	863	0.39703
455	871	0.822663
456	470	0.19724
457	470	0.513434
457	475	0.475452
457	489	0.279699
457	580	0.31657
458	483	0.782443
458	713	0.416377
458	834	0.012253
461	495	0.224269
461	649	0.893186
462	493	0.587627
463	707	0.441444
463	708	0.964425
463	913	0.642417
464	848	0.662467
465	834	0.043688
469	1013	0.514522
470	954	0.809442
472	979	0.529188
473	969	0.553478
474	532	0.954157
474	827	0.15891
475	488	0.584488
475	951	0.669843
478	1021	0.549755
480	492	0.458634
481	705	0.723905
483	487	0.569757
483	747	0.909955
484	498	0.608956
484	750	0.746414
484	771	0.788739
485	841	0.183133
489	490	0.840795
489	500	0.195752
489	875	0.0253109
489	937	0.858823
490	613	0.204519
490	637	0.158103
490	778	0.367819
490	964	0.417501
493	829	0.690424
495	619	0.221908
497	510	0.933245
497	755	0.842558
501	975	0.170113
501	1014	0.582833
